x,y,zx,zy,zxy,ncd
"ColheitaInicial","TMOLMIN",1499,1208,2840,1.088725817211474
"ColheitaInicial","Talhão",1499,3126,4627,1.000639795265515
"ColheitaInicial","TipoSafra",1499,911,2480,1.046697798532355
"ColheitaInicial","UF",1499,893,2518,1.084056037358239
"ColheitaInicial","URMAX1stQ",1499,1271,2876,1.070713809206137
"ColheitaInicial","URMAX3stQ",1499,1117,2727,1.074049366244163
"ColheitaInicial","URMAXMAX",1499,1093,2701,1.072715143428953
"ColheitaInicial","URMAXMED",1499,1261,2867,1.071380920613743
"ColheitaInicial","URMAXMEDIAN",1499,1181,2793,1.075383589059373
"ColheitaInicial","URMAXMIN",1499,1323,2914,1.061374249499667
"ColheitaInicial","URMAXSOMA",1499,1957,3542,1.043944813490036
"ColheitaInicial","URMED1stQ",1499,1426,2999,1.049366244162775
"ColheitaInicial","URMED3stQ",1499,1383,2968,1.057371581054036
"ColheitaInicial","URMEDMAX",1499,1159,2770,1.074716477651768
"ColheitaInicial","URMEDMED",1499,1405,2984,1.053368912608406
"ColheitaInicial","URMEDMEDIAN",1499,1415,2997,1.055370246831221
"ColheitaInicial","URMEDMIN",1499,1341,2928,1.058705803869246
"ColheitaInicial","URMEDSOMA",1499,1997,3558,1.031046569854782
"ColheitaInicial","URMIN1stQ",1499,1433,3003,1.047364909939960
"ColheitaInicial","URMIN3stQ",1499,1423,3005,1.055370246831221
"ColheitaInicial","URMINMAX",1499,1228,2838,1.074049366244163
"ColheitaInicial","URMINMED",1499,1448,3011,1.042695130086724
"ColheitaInicial","URMINMEDIAN",1499,1427,2998,1.048032021347565
"ColheitaInicial","URMINMIN",1499,1309,2878,1.046697798532355
"ColheitaInicial","URMINSOMA",1499,1953,3495,1.022017409114183
"ColheitaInicial","VTMED2M1stQ",1499,1136,2734,1.066044029352902
"ColheitaInicial","VTMED2M3stQ",1499,1179,2773,1.063375583722482
"ColheitaInicial","VTMED2MMAX",1499,1214,2795,1.054703135423616
"ColheitaInicial","VTMED2MMED",1499,1160,2753,1.062708472314877
"ColheitaInicial","VTMED2MMEDIAN",1499,1174,2768,1.063375583722482
"ColheitaInicial","VTMED2MMIN",1499,1096,2694,1.066044029352902
"ColheitaInicial","VTMED2MSOMA",1499,1732,3225,0.996535796766744
"ColheitaInicial","codareaestacao",1499,1310,2902,1.062041360907271
"ColheitaInicial","ÁreaColhidaha",1499,1887,3374,0.993640699523052
"ColheitaInicial","ÁreaInsumoha",1499,1880,3359,0.989361702127660
"ColheitaMes","CooperativaID",1070,922,2115,1.114953271028037
"ColheitaMes","Cultivar",1070,1556,2744,1.075835475578406
"ColheitaMes","Cultura",1070,875,2025,1.074766355140187
"ColheitaMes","DATA",1070,1277,2419,1.056382145653876
"ColheitaMes","DATAJ",1070,909,2077,1.091588785046729
"ColheitaMes","DIRVT2M1stQ",1070,1122,2187,0.995543672014260
"ColheitaMes","DIRVT2M3stQ",1070,1122,2207,1.013368983957219
"ColheitaMes","DIRVT2MMAX",1070,1044,2129,1.014018691588785
"ColheitaMes","DIRVT2MMED",1070,1140,2216,1.005263157894737
"ColheitaMes","DIRVT2MMEDIAN",1070,1129,2207,1.007085916740478
"ColheitaMes","DIRVT2MMIN",1070,1042,2120,1.007476635514019
"ColheitaMes","DIRVT2MSOMA",1070,1298,2401,1.025423728813559
"ColheitaMes","FOTOPERIODO1stQ",1070,1068,2233,1.088785046728972
"ColheitaMes","FOTOPERIODO3stQ",1070,994,2147,1.077570093457944
"ColheitaMes","FOTOPERIODOMAX",1070,973,2129,1.080373831775701
"ColheitaMes","FOTOPERIODOMED",1070,1035,2193,1.082242990654206
"ColheitaMes","FOTOPERIODOMEDIAN",1070,1035,2178,1.068224299065420
"ColheitaMes","FOTOPERIODOMIN",1070,1121,2309,1.105263157894737
"ColheitaMes","FOTOPERIODOSOMA",1070,1865,3025,1.048257372654156
"ColheitaMes","Fazenda",1070,3008,4155,1.025598404255319
"ColheitaMes","FungicidaPlanejado",1070,1013,2111,1.026168224299066
"ColheitaMes","Fungicidaaplicações",1070,995,2118,1.049532710280374
"ColheitaMes","HerbicidaPlanejado",1070,1015,2111,1.024299065420561
"ColheitaMes","Herbicidaaplicações",1070,984,2112,1.054205607476635
"ColheitaMes","InseticidaPlanejado",1070,1030,2112,1.011214953271028
"ColheitaMes","Inseticidaaplicações",1070,984,2112,1.054205607476635
"ColheitaMes","Latitude",1070,2415,3611,1.052173913043478
"ColheitaMes","Longitude",1070,2431,3633,1.054298642533937
"ColheitaMes","Município",1070,1525,2634,1.025573770491803
"ColheitaMes","PREC1stQ",1070,865,2036,1.094392523364486
"ColheitaMes","PREC3stQ",1070,1230,2408,1.087804878048781
"ColheitaMes","PRECMAX",1070,1321,2487,1.072672218016654
"ColheitaMes","PRECMED",1070,1181,2374,1.104149026248942
"ColheitaMes","PRECMEDIAN",1070,956,2124,1.091588785046729
"ColheitaMes","PRECMIN",1070,841,2030,1.111214953271028
"ColheitaMes","PRECSOMA",1070,1690,2831,1.042011834319527
"ColheitaMes","PopulaçãoPlanejadaplm2",1070,1165,2352,1.100429184549356
"ColheitaMes","Produtividadekgha",1070,1846,2965,1.026543878656555
"ColheitaMes","ProdutorID",1070,1388,2546,1.063400576368876
"ColheitaMes","Produçãoton",1070,2042,3156,1.021547502448580
"ColheitaMes","Propósito",1070,1123,2318,1.111308993766696
"ColheitaMes","RAD1stQ",1070,1289,2447,1.068269976726144
"ColheitaMes","RAD3stQ",1070,1276,2437,1.071316614420063
"ColheitaMes","RADMAX",1070,1216,2363,1.063322368421053
"ColheitaMes","RADMED",1070,1246,2405,1.071428571428571
"ColheitaMes","RADMEDIAN",1070,1282,2434,1.063962558502340
"ColheitaMes","RADMIN",1070,1181,2324,1.061812023708721
"ColheitaMes","RADSOMA",1070,1824,2975,1.044407894736842
"ColheitaMes","Safra",1070,907,2048,1.066355140186916
"ColheitaMes","SemeaduraDecendio",1070,1059,2254,1.116822429906542
"ColheitaMes","SemeaduraFinal",1070,1509,2591,1.007952286282306
"ColheitaMes","SemeaduraInício",1070,1513,2599,1.010575016523463
"ColheitaMes","SemeaduraMes",1070,1037,2153,1.042990654205608
"ColheitaMes","SoloClasse",1070,1566,2772,1.086845466155811
"ColheitaMes","SoloRelevo",1070,1015,2131,1.042990654205608
"ColheitaMes","SoloTextura",1070,1112,2203,1.018884892086331
"ColheitaMes","TIPOMANEJO",1070,935,2070,1.060747663551402
"ColheitaMes","TMAX1stQ",1070,1279,2464,1.089913995308835
"ColheitaMes","TMAX3stQ",1070,1300,2481,1.085384615384615
"ColheitaMes","TMAXMAX",1070,1241,2444,1.107171635777599
"ColheitaMes","TMAXMED",1070,1293,2482,1.092034029389018
"ColheitaMes","TMAXMEDIAN",1070,1303,2486,1.086722947045280
"ColheitaMes","TMAXMIN",1070,1267,2465,1.101026045777427
"ColheitaMes","TMAXSOMA",1070,1921,3099,1.056220718375846
"ColheitaMes","TMED1stQ",1070,1220,2412,1.100000000000000
"ColheitaMes","TMED3stQ",1070,1200,2403,1.110833333333333
"ColheitaMes","TMEDMAX",1070,1214,2423,1.114497528830313
"ColheitaMes","TMEDMED",1070,1214,2406,1.100494233937397
"ColheitaMes","TMEDMEDIAN",1070,1234,2422,1.095623987034036
"ColheitaMes","TMEDMIN",1070,1258,2452,1.098569157392687
"ColheitaMes","TMEDSOMA",1070,1884,3048,1.049893842887474
"ColheitaMes","TMIN1stQ",1070,1223,2409,1.094848732624693
"ColheitaMes","TMIN3stQ",1070,1203,2400,1.105569409808811
"ColheitaMes","TMINMAX",1070,1176,2372,1.107142857142857
"ColheitaMes","TMINMED",1070,1200,2396,1.105000000000000
"ColheitaMes","TMINMEDIAN",1070,1182,2392,1.118443316412860
"ColheitaMes","TMINMIN",1070,1204,2392,1.098006644518272
"ColheitaMes","TMINSOMA",1070,1864,3035,1.054184549356223
"ColheitaMes","TMOL1stQ",1070,1227,2421,1.101059494702527
"ColheitaMes","TMOLMEDIAN",1070,1187,2369,1.094355518112890
"ColheitaMes","TMOLMIN",1070,1208,2402,1.102649006622517
"ColheitaMes","Talhão",1070,3126,4153,0.986244401791427
"ColheitaMes","TipoSafra",1070,911,2009,1.026168224299066
"ColheitaMes","UF",1070,893,2091,1.119626168224299
"ColheitaMes","URMAX1stQ",1070,1271,2441,1.078678206136900
"ColheitaMes","URMAX3stQ",1070,1117,2274,1.077887197851388
"ColheitaMes","URMAXMAX",1070,1093,2248,1.077767612076853
"ColheitaMes","URMAXMED",1070,1261,2430,1.078509119746233
"ColheitaMes","URMAXMEDIAN",1070,1181,2343,1.077900084674005
"ColheitaMes","URMAXMIN",1070,1323,2478,1.064247921390779
"ColheitaMes","URMAXSOMA",1070,1957,3125,1.050076647930506
"ColheitaMes","URMED1stQ",1070,1426,2570,1.051893408134642
"ColheitaMes","URMED3stQ",1070,1383,2536,1.060014461315980
"ColheitaMes","URMEDMAX",1070,1159,2314,1.073339085418464
"ColheitaMes","URMEDMED",1070,1405,2555,1.056939501779359
"ColheitaMes","URMEDMEDIAN",1070,1415,2560,1.053003533568905
"ColheitaMes","URMEDMIN",1070,1341,2493,1.061148396718867
"ColheitaMes","URMEDSOMA",1070,1997,3143,1.038057085628443
"ColheitaMes","URMIN1stQ",1070,1433,2574,1.049546406140963
"ColheitaMes","URMIN3stQ",1070,1423,2579,1.060435699226985
"ColheitaMes","URMINMAX",1070,1228,2399,1.082247557003257
"ColheitaMes","URMINMED",1070,1448,2583,1.044889502762431
"ColheitaMes","URMINMEDIAN",1070,1427,2563,1.046250875963560
"ColheitaMes","URMINMIN",1070,1309,2465,1.065699006875477
"ColheitaMes","URMINSOMA",1070,1953,3095,1.036866359447005
"ColheitaMes","VTMED2M1stQ",1070,1136,2316,1.096830985915493
"ColheitaMes","VTMED2M3stQ",1070,1179,2347,1.083121289228159
"ColheitaMes","VTMED2MMAX",1070,1214,2373,1.073311367380560
"ColheitaMes","VTMED2MMED",1070,1160,2331,1.087068965517241
"ColheitaMes","VTMED2MMEDIAN",1070,1174,2342,1.083475298126065
"ColheitaMes","VTMED2MMIN",1070,1096,2264,1.089416058394161
"ColheitaMes","VTMED2MSOMA",1070,1732,2850,1.027713625866051
"ColheitaMes","codareaestacao",1070,1310,2476,1.073282442748092
"ColheitaMes","ÁreaColhidaha",1070,1887,2983,1.013778484366720
"ColheitaMes","ÁreaInsumoha",1070,1880,2972,1.011702127659575
"CooperativaID","Cultivar",922,1556,2594,1.074550128534704
"CooperativaID","Cultura",922,875,1870,1.079175704989154
"CooperativaID","DATA",922,1277,2137,0.951448707909162
"CooperativaID","DATAJ",922,909,1877,1.049891540130152
"CooperativaID","DIRVT2M1stQ",922,1122,1898,0.869875222816399
"CooperativaID","DIRVT2M3stQ",922,1122,1916,0.885918003565062
"CooperativaID","DIRVT2MMAX",922,1044,1856,0.894636015325670
"CooperativaID","DIRVT2MMED",922,1140,1923,0.878070175438596
"CooperativaID","DIRVT2MMEDIAN",922,1129,1919,0.883082373782108
"CooperativaID","DIRVT2MMIN",922,1042,1838,0.879078694817658
"CooperativaID","DIRVT2MSOMA",922,1298,2114,0.918335901386749
"CooperativaID","FOTOPERIODO1stQ",922,1068,2038,1.044943820224719
"CooperativaID","FOTOPERIODO3stQ",922,994,1973,1.057344064386318
"CooperativaID","FOTOPERIODOMAX",922,973,1956,1.062692702980473
"CooperativaID","FOTOPERIODOMED",922,1035,2008,1.049275362318841
"CooperativaID","FOTOPERIODOMEDIAN",922,1035,2001,1.042512077294686
"CooperativaID","FOTOPERIODOMIN",922,1121,2096,1.047279214986619
"CooperativaID","FOTOPERIODOSOMA",922,1865,2773,0.992493297587131
"CooperativaID","Fazenda",922,3008,3975,1.014960106382979
"CooperativaID","FungicidaPlanejado",922,1013,1824,0.890424481737414
"CooperativaID","Fungicidaaplicações",922,995,1832,0.914572864321608
"CooperativaID","HerbicidaPlanejado",922,1015,1827,0.891625615763547
"CooperativaID","Herbicidaaplicações",922,984,1834,0.926829268292683
"CooperativaID","InseticidaPlanejado",922,1030,1828,0.879611650485437
"CooperativaID","Inseticidaaplicações",922,984,1828,0.920731707317073
"CooperativaID","Latitude",922,2415,3376,1.016149068322981
"CooperativaID","Longitude",922,2431,3396,1.017688194158782
"CooperativaID","Município",922,1525,2541,1.061639344262295
"CooperativaID","PREC1stQ",922,865,1845,1.062906724511931
"CooperativaID","PREC3stQ",922,1230,2131,0.982926829268293
"CooperativaID","PRECMAX",922,1321,2248,1.003785011355034
"CooperativaID","PRECMED",922,1181,2105,1.001693480101609
"CooperativaID","PRECMEDIAN",922,956,1917,1.040794979079498
"CooperativaID","PRECMIN",922,841,1760,0.996746203904555
"CooperativaID","PRECSOMA",922,1690,2581,0.981656804733728
"CooperativaID","PopulaçãoPlanejadaplm2",922,1165,2149,1.053218884120172
"CooperativaID","Produtividadekgha",922,1846,2721,0.974539544962080
"CooperativaID","ProdutorID",922,1388,2227,0.940201729106628
"CooperativaID","Produçãoton",922,2042,2883,0.960333006856024
"CooperativaID","Propósito",922,1123,2152,1.095280498664292
"CooperativaID","RAD1stQ",922,1289,2179,0.975174553917766
"CooperativaID","RAD3stQ",922,1276,2165,0.974137931034483
"CooperativaID","RADMAX",922,1216,2113,0.979440789473684
"CooperativaID","RADMED",922,1246,2146,0.982343499197432
"CooperativaID","RADMEDIAN",922,1282,2171,0.974258970358814
"CooperativaID","RADMIN",922,1181,2051,0.955969517358171
"CooperativaID","RADSOMA",922,1824,2719,0.985197368421053
"CooperativaID","Safra",922,907,1933,1.112798264642082
"CooperativaID","SemeaduraDecendio",922,1059,1988,1.006610009442871
"CooperativaID","SemeaduraFinal",922,1509,2468,1.024519549370444
"CooperativaID","SemeaduraInício",922,1513,2479,1.029081295439524
"CooperativaID","SemeaduraMes",922,1037,2070,1.107039537126326
"CooperativaID","SoloClasse",922,1566,2610,1.077905491698595
"CooperativaID","SoloRelevo",922,1015,1903,0.966502463054187
"CooperativaID","SoloTextura",922,1112,2070,1.032374100719424
"CooperativaID","TIPOMANEJO",922,935,1957,1.106951871657754
"CooperativaID","TMAX1stQ",922,1279,2206,1.003909304143862
"CooperativaID","TMAX3stQ",922,1300,2223,1.000769230769231
"CooperativaID","TMAXMAX",922,1241,2192,1.023368251410153
"CooperativaID","TMAXMED",922,1293,2220,1.003866976024749
"CooperativaID","TMAXMEDIAN",922,1303,2222,0.997697620874904
"CooperativaID","TMAXMIN",922,1267,2208,1.014996053670087
"CooperativaID","TMAXSOMA",922,1921,2850,1.003643935450286
"CooperativaID","TMED1stQ",922,1220,2169,1.022131147540984
"CooperativaID","TMED3stQ",922,1200,2168,1.038333333333333
"CooperativaID","TMEDMAX",922,1214,2178,1.034596375617792
"CooperativaID","TMEDMED",922,1214,2164,1.023064250411862
"CooperativaID","TMEDMEDIAN",922,1234,2177,1.017017828200973
"CooperativaID","TMEDMIN",922,1258,2203,1.018282988871224
"CooperativaID","TMEDSOMA",922,1884,2800,0.996815286624204
"CooperativaID","TMIN1stQ",922,1223,2168,1.018806214227310
"CooperativaID","TMIN3stQ",922,1203,2157,1.026600166251039
"CooperativaID","TMINMAX",922,1176,2143,1.038265306122449
"CooperativaID","TMINMED",922,1200,2156,1.028333333333333
"CooperativaID","TMINMEDIAN",922,1182,2153,1.041455160744501
"CooperativaID","TMINMIN",922,1204,2139,1.010797342192691
"CooperativaID","TMINSOMA",922,1864,2778,0.995708154506438
"CooperativaID","TMOL1stQ",922,1227,2168,1.015484922575387
"CooperativaID","TMOLMEDIAN",922,1187,2134,1.021061499578770
"CooperativaID","TMOLMIN",922,1208,2156,1.021523178807947
"CooperativaID","Talhão",922,3126,3963,0.972808701215611
"CooperativaID","TipoSafra",922,911,1925,1.099783080260304
"CooperativaID","UF",922,893,1845,1.032537960954447
"CooperativaID","URMAX1stQ",922,1271,2209,1.012588512981904
"CooperativaID","URMAX3stQ",922,1117,2079,1.035810205908684
"CooperativaID","URMAXMAX",922,1093,2055,1.036596523330284
"CooperativaID","URMAXMED",922,1261,2185,1.001586042823156
"CooperativaID","URMAXMEDIAN",922,1181,2136,1.027942421676545
"CooperativaID","URMAXMIN",922,1323,2228,0.987150415721844
"CooperativaID","URMAXSOMA",922,1957,2889,1.005109862033725
"CooperativaID","URMED1stQ",922,1426,2302,0.967741935483871
"CooperativaID","URMED3stQ",922,1383,2268,0.973246565437455
"CooperativaID","URMEDMAX",922,1159,2109,1.024158757549612
"CooperativaID","URMEDMED",922,1405,2287,0.971530249110320
"CooperativaID","URMEDMEDIAN",922,1415,2298,0.972438162544170
"CooperativaID","URMEDMIN",922,1341,2239,0.982102908277405
"CooperativaID","URMEDSOMA",922,1997,2904,0.992488733099649
"CooperativaID","URMIN1stQ",922,1433,2307,0.966503838101884
"CooperativaID","URMIN3stQ",922,1423,2307,0.973295853829937
"CooperativaID","URMINMAX",922,1228,2173,1.018729641693811
"CooperativaID","URMINMED",922,1448,2319,0.964779005524862
"CooperativaID","URMINMEDIAN",922,1427,2293,0.960756832515767
"CooperativaID","URMINMIN",922,1309,2208,0.982429335370512
"CooperativaID","URMINSOMA",922,1953,2845,0.984639016897081
"CooperativaID","VTMED2M1stQ",922,1136,2051,0.993838028169014
"CooperativaID","VTMED2M3stQ",922,1179,2077,0.979643765903308
"CooperativaID","VTMED2MMAX",922,1214,2097,0.967874794069193
"CooperativaID","VTMED2MMED",922,1160,2052,0.974137931034483
"CooperativaID","VTMED2MMEDIAN",922,1174,2068,0.976149914821124
"CooperativaID","VTMED2MMIN",922,1096,2014,0.996350364963504
"CooperativaID","VTMED2MSOMA",922,1732,2595,0.965935334872979
"CooperativaID","codareaestacao",922,1310,2228,0.996946564885496
"CooperativaID","ÁreaColhidaha",922,1887,2724,0.954954954954955
"CooperativaID","ÁreaInsumoha",922,1880,2702,0.946808510638298
"Cultivar","Cultura",1556,875,2530,1.063624678663239
"Cultivar","DATA",1556,1277,2915,1.052699228791774
"Cultivar","DATAJ",1556,909,2568,1.066195372750643
"Cultivar","DIRVT2M1stQ",1556,1122,2699,1.013496143958869
"Cultivar","DIRVT2M3stQ",1556,1122,2713,1.022493573264782
"Cultivar","DIRVT2MMAX",1556,1044,2641,1.026349614395887
"Cultivar","DIRVT2MMED",1556,1140,2718,1.014138817480720
"Cultivar","DIRVT2MMEDIAN",1556,1129,2711,1.016709511568124
"Cultivar","DIRVT2MMIN",1556,1042,2627,1.018637532133676
"Cultivar","DIRVT2MSOMA",1556,1298,2893,1.025064267352185
"Cultivar","FOTOPERIODO1stQ",1556,1068,2730,1.068123393316195
"Cultivar","FOTOPERIODO3stQ",1556,994,2651,1.064910025706941
"Cultivar","FOTOPERIODOMAX",1556,973,2630,1.064910025706941
"Cultivar","FOTOPERIODOMED",1556,1035,2690,1.063624678663239
"Cultivar","FOTOPERIODOMEDIAN",1556,1035,2681,1.057840616966581
"Cultivar","FOTOPERIODOMIN",1556,1121,2799,1.078406169665810
"Cultivar","FOTOPERIODOSOMA",1556,1865,3512,1.048793565683646
"Cultivar","Fazenda",1556,3008,4579,1.004986702127660
"Cultivar","FungicidaPlanejado",1556,1013,2625,1.035989717223650
"Cultivar","Fungicidaaplicações",1556,995,2629,1.050128534704370
"Cultivar","HerbicidaPlanejado",1556,1015,2628,1.036632390745501
"Cultivar","Herbicidaaplicações",1556,984,2623,1.053341902313625
"Cultivar","InseticidaPlanejado",1556,1030,2624,1.024421593830334
"Cultivar","Inseticidaaplicações",1556,984,2625,1.054627249357327
"Cultivar","Latitude",1556,2415,4087,1.048033126293996
"Cultivar","Longitude",1556,2431,4107,1.049362402303579
"Cultivar","Município",1556,1525,3156,1.048200514138818
"Cultivar","PREC1stQ",1556,865,2530,1.070051413881748
"Cultivar","PREC3stQ",1556,1230,2904,1.075835475578406
"Cultivar","PRECMAX",1556,1321,2982,1.067480719794345
"Cultivar","PRECMED",1556,1181,2869,1.084832904884319
"Cultivar","PRECMEDIAN",1556,956,2616,1.066838046272494
"Cultivar","PRECMIN",1556,841,2533,1.087403598971722
"Cultivar","PRECSOMA",1556,1690,3305,1.034911242603550
"Cultivar","PopulaçãoPlanejadaplm2",1556,1165,2856,1.086760925449872
"Cultivar","Produtividadekgha",1556,1846,3460,1.031419284940412
"Cultivar","ProdutorID",1556,1388,3043,1.063624678663239
"Cultivar","Produçãoton",1556,2042,3638,1.019588638589618
"Cultivar","Propósito",1556,1123,2745,1.042416452442159
"Cultivar","RAD1stQ",1556,1289,2949,1.066838046272494
"Cultivar","RAD3stQ",1556,1276,2937,1.067480719794345
"Cultivar","RADMAX",1556,1216,2872,1.064267352185090
"Cultivar","RADMED",1556,1246,2908,1.068123393316195
"Cultivar","RADMEDIAN",1556,1282,2932,1.060411311053985
"Cultivar","RADMIN",1556,1181,2824,1.055912596401028
"Cultivar","RADSOMA",1556,1824,3459,1.043311403508772
"Cultivar","Safra",1556,907,2573,1.070694087403599
"Cultivar","SemeaduraDecendio",1556,1059,2744,1.082904884318766
"Cultivar","SemeaduraFinal",1556,1509,3122,1.036632390745501
"Cultivar","SemeaduraInício",1556,1513,3127,1.037275064267352
"Cultivar","SemeaduraMes",1556,1037,2703,1.070694087403599
"Cultivar","SoloClasse",1556,1566,3216,1.060025542784163
"Cultivar","SoloRelevo",1556,1015,2661,1.057840616966581
"Cultivar","SoloTextura",1556,1112,2736,1.043701799485861
"Cultivar","TIPOMANEJO",1556,935,2591,1.064267352185090
"Cultivar","TMAX1stQ",1556,1279,2964,1.082904884318766
"Cultivar","TMAX3stQ",1556,1300,2973,1.075192802056555
"Cultivar","TMAXMAX",1556,1241,2949,1.097686375321337
"Cultivar","TMAXMED",1556,1293,2979,1.083547557840617
"Cultivar","TMAXMEDIAN",1556,1303,2981,1.078406169665810
"Cultivar","TMAXMIN",1556,1267,2966,1.091902313624679
"Cultivar","TMAXSOMA",1556,1921,3588,1.057782404997397
"Cultivar","TMED1stQ",1556,1220,2908,1.084832904884319
"Cultivar","TMED3stQ",1556,1200,2900,1.092544987146530
"Cultivar","TMEDMAX",1556,1214,2918,1.095115681233933
"Cultivar","TMEDMED",1556,1214,2906,1.087403598971722
"Cultivar","TMEDMEDIAN",1556,1234,2921,1.084190231362468
"Cultivar","TMEDMIN",1556,1258,2948,1.086118251928021
"Cultivar","TMEDSOMA",1556,1884,3543,1.054670912951168
"Cultivar","TMIN1stQ",1556,1223,2905,1.080976863753213
"Cultivar","TMIN3stQ",1556,1203,2896,1.088046272493573
"Cultivar","TMINMAX",1556,1176,2867,1.086760925449872
"Cultivar","TMINMED",1556,1200,2891,1.086760925449872
"Cultivar","TMINMEDIAN",1556,1182,2889,1.097043701799486
"Cultivar","TMINMIN",1556,1204,2888,1.082262210796915
"Cultivar","TMINSOMA",1556,1864,3528,1.057939914163090
"Cultivar","TMOL1stQ",1556,1227,2921,1.088688946015424
"Cultivar","TMOLMEDIAN",1556,1187,2864,1.077763496143959
"Cultivar","TMOLMIN",1556,1208,2901,1.088046272493573
"Cultivar","Talhão",1556,3126,4601,0.974088291746641
"Cultivar","TipoSafra",1556,911,2560,1.059768637532134
